386.93467336683415,39279254.37826622
389.4472361809045,39533655.27589182
391.95979899497485,39788056.17351741
394.47236180904525,40042457.07114302
396.9849246231156,40296857.96876862
399.49748743718595,40551258.866394214
402.0100502512563,40805659.76401981
404.52261306532665,41060060.661645405
407.035175879397,41314461.55927101
409.54773869346735,41568862.456896596
412.0603015075377,41823263.3545222
414.57286432160805,42077664.25214779
417.0854271356784,42332065.14977339
419.59798994974875,42586466.047398984
422.1105527638191,42840866.94502459
424.62311557788945,43095267.84265018
427.1356783919598,43349668.74027578
429.64824120603015,43604069.637901366
432.1608040201005,43858470.53552697
434.67336683417085,44112871.43315258
437.1859296482412,44367272.330778174
439.69849246231155,44621673.22840377
442.2110552763819,44876074.126029365
444.72361809045225,45130475.02365496
447.2361809045226,45384875.921280555
449.74874371859295,45639276.818906166
452.2613065326633,45893677.71653175
454.77386934673365,46148078.61415736
457.286432160804,46402479.511782944
459.79899497487435,46656880.40940855
462.3115577889447,46911281.30703414
464.8241206030151,47165682.20465974
467.33668341708545,47420083.10228533
469.8492462311558,47674483.99991094
472.36180904522615,47928884.89753653
474.8743718592965,48183285.795162134
477.38693467336685,48437686.69278772
479.8994974874372,48692087.590413325
482.41206030150755,48946488.48803893
484.9246231155779,49200889.38566452
487.43718592964825,49455290.283290125
489.9497487437186,49709691.18091572
492.46231155778895,49964092.078541316
494.9748743718593,50218492.97616691
497.48743718592965,50472893.87379251
500,50727294.7714181
